ms12713,====================== NEW FLIGHT LOG INITIATED ==============================
ms12714,phase, T-clock, altitude, altitude-max, speed, speed-max, temp, temp max, baroLaunch, baroApogee, ADXL, adxl.x, adxl.y, adxl.z, adxl.avgZ, adxl.linZ, adxl.maxZ, adxl.minZ, adxl.velocity, adxl.burnoutArm,adxl.burnout, adxl.apogee, LSM6D-A, lsm.x, lsm.y, lsm.z, lsm.avgZ, lsm.linZ, lsm.maxZ, lsm.minZ, lsm.velocity, lsm.burnoutArm,lsm.burnout, lsm.apogee, LSM-Gyro,lsm.gX, lsm.gY, lsm.gZ, lsm.yaw, lsm.pitch, lsm.roll, lsm.tilt, lsm.tiltMax, EVENTS, voltage, launch, burnout, apogee, fore, aft, sustainer, pyro-separation, pyro-sustainer, pyro-main, pyro-drogue, contMain, contDrogue, contSep, contSust, Staging Armed, CPU temp, CPU temp Max
ms16760,Main Continuity ON
ms16807,Drogue Continuity ON
ms16854,Separation Continuity ON
ms16898,Sustainer Continuity ON
7/17/2021-10:28:12.941,LAUNCH,11.383,8223,8223,646,1030,111,111,0,0,ADXL:,492,-394,-1024,-1422,-1512,66669,-4717,15563,1,1,0,LSM-A:,-268,-79,-65,-1278,-1270,30958,-4569,15690,1,1,0,LSM-G:,-0.4702,-0.0040,0.0049,-11,5,27,11.1,12.0,EVENTS:,100.00,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,152,155
7/17/2021-10:28:12.998,LAUNCH,11.440,8248,8248,646,1030,111,111,0,0,ADXL:,-99,-394,-1369,-1430,-921,66669,-4717,15480,1,1,0,LSM-A:,-264,-110,-8,-1275,-1266,30958,-4569,15620,1,1,0,LSM-G:,-0.4741,-0.0061,0.0042,-11,5,17,11.1,12.0,EVENTS:,100.00,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,152,155
7/17/2021-10:28:13.056,LAUNCH,11.498,8267,8286,646,1030,111,111,0,0,ADXL:,887,-1084,-728,-1362,-1907,66669,-4717,15402,1,1,0,LSM-A:,-264,-111,-45,-1271,-1266,30958,-4569,15546,1,1,0,LSM-G:,-0.4744,-0.0059,0.0042,-11,5,6,11.2,12.0,EVENTS:,100.00,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,152,155
7/17/2021-10:28:13.113,LAUNCH,11.555,8324,8324,593,1030,111,111,0,0,ADXL:,147,0,-679,-1439,-1167,66669,-4717,15320,1,1,0,LSM-A:,-258,-111,-42,-1267,-1260,30958,-4569,15473,1,1,0,LSM-G:,-0.4828,-0.0048,0.0043,-11,5,-5,11.3,12.0,EVENTS:,100.00,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,152,155
7/17/2021-10:28:13.172,LAUNCH,11.614,8366,8366,593,1030,111,111,0,0,ADXL:,690,-789,-679,-1294,-1710,66669,-4717,15242,1,1,0,LSM-A:,-262,-92,-19,-1264,-1264,30958,-4569,15397,1,1,0,LSM-G:,-0.4790,-0.0072,0.0035,-11,5,-17,11.4,12.0,EVENTS:,100.00,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,152,155
7/17/2021-10:28:13.234,LAUNCH,11.676,8372,8372,593,1030,111,111,0,0,ADXL:,295,-345,-876,-1241,-1315,66669,-4717,15164,1,1,0,LSM-A:,-254,-88,-5,-1262,-1256,30958,-4569,15321,1,1,0,LSM-G:,-0.4769,-0.0066,0.0035,-11,5,-28,11.5,12.0,EVENTS:,100.00,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,152,155
7/17/2021-10:28:13.298,LAUNCH,11.740,8427,8427,593,1030,111,111,0,0,ADXL:,-50,296,-728,-1297,-970,66669,-4717,15084,1,1,0,LSM-A:,-254,-89,-27,-1258,-1256,30958,-4569,15239,1,1,0,LSM-G:,-0.4729,-0.0003,0.0028,-12,5,-41,11.6,12.0,EVENTS:,100.00,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,152,155
7/17/2021-10:28:13.364,LAUNCH,11.806,8466,8466,593,1030,111,111,0,0,ADXL:,295,-49,-482,-1546,-1315,66669,-4717,14981,1,1,0,LSM-A:,-262,-106,-20,-1256,-1264,30958,-4569,15158,1,1,0,LSM-G:,-0.4736,-0.0051,0.0021,-12,5,-53,11.8,12.0,EVENTS:,100.00,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,152,155
7/17/2021-10:28:13.425,LAUNCH,11.867,8466,8476,593,1030,111,111,0,0,ADXL:,-1,-345,-1468,-1139,-1020,66669,-4717,14912,1,1,0,LSM-A:,-248,-75,-35,-1251,-1250,30958,-4569,15079,1,1,0,LSM-G:,-0.4700,-0.0068,0.0014,-12,5,-65,11.9,12.0,EVENTS:,100.00,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,152,155
7/17/2021-10:28:13.489,LAUNCH,11.931,8517,8522,593,1030,111,111,0,0,ADXL:,49,-49,-1073,-1208,-1069,66669,-4717,14834,1,1,0,LSM-A:,-250,-70,-75,-1250,-1252,30958,-4569,15001,1,1,0,LSM-G:,-0.4649,-0.0040,0.0010,-12,5,-76,12.0,12.0,EVENTS:,100.00,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,152,155
7/17/2021-10:28:13.598,LAUNCH,12.039,8605,8605,586,1030,111,111,0,0,ADXL:,838,-690,11,-1260,-1858,66669,-4717,14699,1,1,0,LSM-A:,-238,-82,-36,-1246,-1240,30958,-4569,14867,1,1,0,LSM-G:,-0.4474,-0.0068,0.0014,-12,5,84,12.3,12.3,EVENTS:,100.00,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,153,155
7/17/2021-10:28:13.650,LAUNCH,12.092,8606,8611,586,1030,111,111,0,0,ADXL:,443,-345,-778,-1227,-1463,66669,-4717,14636,1,1,0,LSM-A:,-231,-107,-24,-1243,-1233,30958,-4569,14801,1,1,0,LSM-G:,-0.4563,-0.0078,0.0014,-12,5,74,12.4,12.4,EVENTS:,100.00,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,153,155
7/17/2021-10:28:13.792,LAUNCH,12.234,8698,8698,586,1030,111,111,0,0,ADXL:,345,0,-1418,-1146,-1365,66669,-4717,14471,1,1,0,LSM-A:,-240,-110,-21,-1239,-1242,30958,-4569,14624,1,1,0,LSM-G:,-0.4479,-0.0051,0.0015,-13,5,48,12.7,12.7,EVENTS:,100.00,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,153,155
7/17/2021-10:28:13.845,LAUNCH,12.287,8718,8718,586,1030,111,111,0,0,ADXL:,640,-1035,-778,-1195,-1660,66669,-4717,14409,1,1,0,LSM-A:,-240,-79,-20,-1233,-1242,30958,-4569,14559,1,1,0,LSM-G:,-0.4657,-0.0033,0.0025,-13,5,38,12.7,12.7,EVENTS:,100.00,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,153,155
7/17/2021-10:28:13.899,LAUNCH,12.341,8758,8758,586,1030,111,111,0,0,ADXL:,-50,838,-827,-1048,-970,66669,-4717,14351,1,1,0,LSM-A:,-224,-120,-8,-1230,-1226,30958,-4569,14492,1,1,0,LSM-G:,-0.4347,-0.0019,0.0041,-13,5,28,12.7,12.7,EVENTS:,100.00,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,153,155
7/17/2021-10:28:13.959,LAUNCH,12.401,8816,8816,586,1030,111,111,0,0,ADXL:,-641,-296,-630,-1266,-379,66669,-4717,14276,1,1,0,LSM-A:,-213,-108,-27,-1229,-1215,30958,-4569,14418,1,1,0,LSM-G:,-0.4774,-0.0021,0.0063,-13,5,17,12.6,12.7,EVENTS:,100.00,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,153,155
7/17/2021-10:28:14.016,LAUNCH,12.458,8804,8816,586,1030,111,111,0,0,ADXL:,-839,148,-285,-1165,-181,66669,-4717,14209,1,1,0,LSM-A:,-221,-92,-61,-1229,-1223,30958,-4569,14347,1,1,0,LSM-G:,-0.4668,-0.0017,0.0074,-12,5,6,12.5,12.7,EVENTS:,100.00,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,153,155
7/17/2021-10:28:14.076,LAUNCH,12.518,8843,8843,586,1030,111,111,0,0,ADXL:,-296,99,-778,-1283,-724,66669,-4717,14132,1,1,0,LSM-A:,-232,-100,-2,-1226,-1234,30958,-4569,14273,1,1,0,LSM-G:,-0.4641,-0.0047,0.0086,-12,5,-5,12.3,12.7,EVENTS:,100.00,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,153,155
7/17/2021-10:28:14.137,LAUNCH,12.579,8900,8900,553,1030,111,111,0,0,ADXL:,345,-246,-1271,-1365,-1365,66669,-4717,14050,1,1,0,LSM-A:,-206,-81,-28,-1223,-1208,30958,-4569,14200,1,1,0,LSM-G:,-0.4607,-0.0061,0.0086,-12,5,-16,12.0,12.7,EVENTS:,100.00,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,153,155
7/17/2021-10:28:14.199,LAUNCH,12.641,8928,8928,553,1030,111,111,0,0,ADXL:,-247,49,-778,-1114,-773,66669,-4717,13980,1,1,0,LSM-A:,-217,-91,-18,-1220,-1219,30958,-4569,14123,1,1,0,LSM-G:,-0.4582,-0.0040,0.0075,-12,5,-28,11.8,12.7,EVENTS:,100.00,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,153,155
7/17/2021-10:28:14.258,LAUNCH,12.700,8967,8967,553,1030,111,111,0,0,ADXL:,887,-296,110,-1485,-1907,66669,-4717,13892,1,1,0,LSM-A:,-209,-67,9,-1215,-1211,30958,-4569,14053,1,1,0,LSM-G:,-0.4639,-0.0021,0.0070,-12,5,-38,11.6,12.7,EVENTS:,100.00,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,153,155
7/17/2021-10:28:14.319,LAUNCH,12.761,8991,8998,553,1030,111,111,0,0,ADXL:,-198,-493,-285,-1116,-822,66669,-4717,13824,1,1,0,LSM-A:,-204,-52,-16,-1215,-1206,30958,-4569,13980,1,1,0,LSM-G:,-0.4576,-0.0031,0.0058,-11,5,-49,11.4,12.7,EVENTS:,100.00,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,153,155
7/17/2021-10:28:14.382,LAUNCH,12.824,9004,9004,553,1030,111,111,0,0,ADXL:,1084,-197,948,-1188,-2104,66669,-4717,13751,1,1,0,LSM-A:,-207,-85,-27,-1211,-1209,30958,-4569,13901,1,1,0,LSM-G:,-0.4751,-0.0015,0.0049,-11,5,-61,11.3,12.7,EVENTS:,100.00,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,153,155
7/17/2021-10:28:14.444,LAUNCH,12.886,9021,9024,553,1030,111,111,0,0,ADXL:,1331,-49,-432,-1118,-2351,66669,-4717,13680,1,1,0,LSM-A:,-204,-84,1,-1209,-1206,30958,-4569,13828,1,1,0,LSM-G:,-0.4741,-0.0003,0.0047,-11,5,-73,11.2,12.7,EVENTS:,100.00,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,153,155
7/17/2021-10:28:14.556,LAUNCH,12.997,9136,9136,553,1030,111,111,0,0,ADXL:,1035,247,-1024,-1385,-2055,66669,-4717,13528,1,1,0,LSM-A:,-199,-86,-10,-1207,-1201,30958,-4569,13692,1,1,0,LSM-G:,-0.5106,0.0010,0.0055,-11,5,86,11.2,12.7,EVENTS:,100.00,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,153,155
7/17/2021-10:28:14.608,LAUNCH,13.050,9134,9136,553,1030,111,111,0,0,ADXL:,-592,-1084,208,-1264,-428,66669,-4717,13459,1,1,0,LSM-A:,-207,-66,-7,-1204,-1209,30958,-4569,13629,1,1,0,LSM-G:,-0.4715,0.0004,0.0056,-11,5,76,11.2,12.7,EVENTS:,100.00,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,153,155
7/17/2021-10:28:14.666,LAUNCH,13.108,9163,9169,548,1030,111,111,0,0,ADXL:,-247,789,-432,-1082,-773,66669,-4717,13396,1,1,0,LSM-A:,-209,-62,-4,-1202,-1211,30958,-4569,13560,1,1,0,LSM-G:,-0.4702,0.0011,0.0058,-11,5,65,11.3,12.7,EVENTS:,100.00,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,153,155
7/17/2021-10:28:14.775,LAUNCH,13.217,9191,9201,548,1030,111,111,0,0,ADXL:,-99,247,-1024,-1297,-921,66669,-4717,13254,1,1,0,LSM-A:,-197,-58,-8,-1197,-1199,30958,-4569,13431,1,1,0,LSM-G:,-0.4671,0.0007,0.0053,-11,5,45,11.5,12.7,EVENTS:,100.00,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,153,155
7/17/2021-10:28:14.830,LAUNCH,13.272,9247,9247,548,1030,111,111,0,0,ADXL:,-296,-1430,11,-1179,-724,66669,-4717,13190,1,1,0,LSM-A:,-196,-76,-18,-1195,-1198,30958,-4569,13365,1,1,0,LSM-G:,-0.4589,-0.0014,0.0056,-12,5,35,11.5,12.7,EVENTS:,100.00,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,153,155
7/17/2021-10:28:14.889,LAUNCH,13.331,9264,9271,548,1030,111,111,0,0,ADXL:,-296,-148,-975,-1197,-724,66669,-4717,13118,1,1,0,LSM-A:,-190,-62,-34,-1195,-1192,30958,-4569,13293,1,1,0,LSM-G:,-0.4565,-0.0005,0.0049,-12,6,24,11.6,12.7,EVENTS:,100.00,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,153,155
7/17/2021-10:28:14.943,LAUNCH,13.385,9282,9305,548,1030,111,111,0,0,ADXL:,1183,-641,-1468,-1192,-2203,66669,-4717,13055,1,1,0,LSM-A:,-196,-67,-35,-1191,-1198,30958,-4569,13230,1,1,0,LSM-G:,-0.4201,-0.0026,0.0042,-12,6,14,11.7,12.7,EVENTS:,100.00,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,153,155
7/17/2021-10:28:14.999,LAUNCH,13.441,9315,9323,548,1030,111,111,0,0,ADXL:,443,345,-778,-1315,-1463,66669,-4717,12980,1,1,0,LSM-A:,-188,-53,-41,-1190,-1190,30958,-4569,13162,1,1,0,LSM-G:,-0.4491,-0.0045,0.0038,-12,6,4,11.8,12.7,EVENTS:,100.00,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,153,155
7/17/2021-10:28:15.057,LAUNCH,13.499,9354,9354,548,1030,111,111,0,0,ADXL:,197,49,-778,-1300,-1217,66669,-4717,12905,1,1,0,LSM-A:,-177,-73,-27,-1187,-1179,30958,-4569,13093,1,1,0,LSM-G:,-0.4495,-0.0043,0.0037,-12,6,-7,11.9,12.7,EVENTS:,100.00,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,153,155
7/17/2021-10:28:15.115,LAUNCH,13.557,9377,9377,548,1030,111,111,0,0,ADXL:,-1,-444,-827,-1304,-1020,66669,-4717,12831,1,1,0,LSM-A:,-182,-86,-48,-1185,-1184,30958,-4569,13025,1,1,0,LSM-G:,-0.4453,-0.0031,0.0035,-12,6,-17,12.0,12.7,EVENTS:,100.00,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,153,155
7/17/2021-10:28:15.179,LAUNCH,13.621,9413,9413,493,1030,111,111,0,0,ADXL:,-296,-739,-186,-1274,-724,66669,-4717,12748,1,1,0,LSM-A:,-175,-72,-6,-1185,-1177,30958,-4569,12948,1,1,0,LSM-G:,-0.4421,-0.0054,0.0033,-12,6,-28,12.1,12.7,EVENTS:,100.00,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,153,155
7/17/2021-10:28:15.240,LAUNCH,13.682,9443,9443,493,1030,111,111,0,0,ADXL:,936,-936,-1764,-1255,-1956,66669,-4717,12672,1,1,0,LSM-A:,-168,-78,-18,-1179,-1170,30958,-4569,12877,1,1,0,LSM-G:,-0.4381,-0.0077,0.0028,-12,6,-39,12.2,12.7,EVENTS:,100.00,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,153,155
7/17/2021-10:28:15.305,LAUNCH,13.747,9496,9496,493,1030,111,111,0,0,ADXL:,-1,444,-1468,-1223,-1020,66669,-4717,12591,1,1,0,LSM-A:,-168,-84,-43,-1177,-1170,30958,-4569,12800,1,1,0,LSM-G:,-0.4358,-0.0068,0.0028,-12,6,-50,12.4,12.7,EVENTS:,100.00,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,153,155
7/17/2021-10:28:15.368,LAUNCH,13.810,9490,9504,493,1030,111,111,0,0,ADXL:,295,641,-1369,-1090,-1315,66669,-4717,12520,1,1,0,LSM-A:,-170,-78,-33,-1176,-1172,30958,-4569,12727,1,1,0,LSM-G:,-0.4339,-0.0073,0.0023,-13,6,-61,12.6,12.7,EVENTS:,100.00,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,153,155
7/17/2021-10:28:15.434,LAUNCH,13.876,9514,9538,493,1030,111,111,0,0,ADXL:,640,99,-1024,-1207,-1660,66669,-4717,12443,1,1,0,LSM-A:,-179,-56,-30,-1174,-1181,30958,-4569,12650,1,1,0,LSM-G:,-0.4285,-0.0084,0.0023,-13,6,-73,12.8,12.8,EVENTS:,100.00,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,153,155
7/17/2021-10:28:15.538,LAUNCH,13.980,9571,9571,493,1030,111,111,0,0,ADXL:,-99,247,-1369,-1175,-921,66669,-4717,12321,1,1,0,LSM-A:,-174,-76,-38,-1173,-1176,30958,-4569,12527,1,1,0,LSM-G:,-0.4262,-0.0087,0.0007,-13,6,89,13.2,13.2,EVENTS:,100.00,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,153,155
7/17/2021-10:28:15.592,LAUNCH,14.034,9620,9620,493,1030,111,111,0,0,ADXL:,838,-789,-482,-1271,-1858,66669,-4717,12254,1,1,0,LSM-A:,-167,-79,-58,-1168,-1169,30958,-4569,12462,1,1,0,LSM-G:,-0.4418,-0.0106,-0.0002,-13,6,80,13.4,13.4,EVENTS:,100.00,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,152,155
7/17/2021-10:28:15.648,LAUNCH,14.090,9621,9634,493,1030,111,111,0,0,ADXL:,443,-197,-630,-1268,-1463,66669,-4717,12182,1,1,0,LSM-A:,-165,-69,-10,-1168,-1167,30958,-4569,12398,1,1,0,LSM-G:,-0.4227,-0.0100,-0.0009,-14,6,71,13.6,13.6,EVENTS:,100.00,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,152,155
7/17/2021-10:28:15.764,LAUNCH,14.206,9698,9698,475,1030,111,111,0,0,ADXL:,197,-98,-630,-1228,-1217,66669,-4717,12036,1,1,0,LSM-A:,-165,-71,-10,-1165,-1167,30958,-4569,12264,1,1,0,LSM-G:,-0.4219,-0.0085,-0.0016,-14,6,51,14.0,14.0,EVENTS:,100.00,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,152,155
7/17/2021-10:28:15.819,LAUNCH,14.261,9729,9729,475,1030,111,111,0,0,ADXL:,-691,-591,-778,-997,-329,66669,-4717,11983,1,1,0,LSM-A:,-157,-80,-27,-1163,-1159,30958,-4569,12200,1,1,0,LSM-G:,-0.4222,-0.0082,-0.0012,-14,6,42,14.2,14.2,EVENTS:,100.00,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,152,155
7/17/2021-10:28:15.909,LAUNCH,14.350,9771,9771,475,1030,111,111,0,0,ADXL:,98,99,-728,-1034,-1118,66669,-4717,11891,1,1,0,LSM-A:,-153,-52,11,-1158,-1155,30958,-4569,12095,1,1,0,LSM-G:,-0.4107,-0.0064,-0.0007,-14,6,27,14.4,14.4,EVENTS:,100.00,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,152,155
7/17/2021-10:28:15.966,LAUNCH,14.408,9782,9782,475,1030,111,111,0,0,ADXL:,394,-838,-1123,-1291,-1414,66669,-4717,11817,1,1,0,LSM-A:,-157,-93,-19,-1157,-1159,30958,-4569,12029,1,1,0,LSM-G:,-0.4256,-0.0052,0.0002,-14,6,17,14.4,14.4,EVENTS:,100.00,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,152,155
7/17/2021-10:28:16.027,LAUNCH,14.469,9794,9794,475,1030,111,111,0,0,ADXL:,-346,-246,-235,-947,-674,66669,-4717,11760,1,1,0,LSM-A:,-149,-85,-11,-1154,-1151,30958,-4569,11959,1,1,0,LSM-G:,-0.4295,-0.0037,0.0016,-14,5,7,14.5,14.5,EVENTS:,100.00,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,152,155
7/17/2021-10:28:16.134,LAUNCH,14.575,9844,9844,475,1030,111,111,0,0,ADXL:,197,-444,-1221,-1092,-1217,66669,-4717,11644,1,1,0,LSM-A:,-138,-80,-29,-1150,-1140,30958,-4569,11835,1,1,0,LSM-G:,-0.4546,-0.0029,0.0039,-14,5,-12,14.3,14.5,EVENTS:,100.00,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,152,155
7/17/2021-10:28:16.193,LAUNCH,14.635,9898,9898,461,1030,111,111,0,0,ADXL:,-740,-49,-778,-917,-280,66669,-4717,11589,1,1,0,LSM-A:,-133,-60,-8,-1148,-1135,30958,-4569,11769,1,1,0,LSM-G:,-0.4297,-0.0035,0.0040,-14,5,-22,14.2,14.5,EVENTS:,100.00,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,152,155
7/17/2021-10:28:16.254,LAUNCH,14.696,9886,9909,461,1030,111,111,0,0,ADXL:,-494,296,-2010,-1182,-526,66669,-4717,11515,1,1,0,LSM-A:,-151,-56,-1,-1147,-1153,30958,-4569,11697,1,1,0,LSM-G:,-0.4285,-0.0029,0.0039,-14,5,-32,14.1,14.5,EVENTS:,100.00,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,152,155
7/17/2021-10:28:16.314,LAUNCH,14.756,9927,9927,461,1030,111,111,0,0,ADXL:,-395,197,-1123,-968,-625,66669,-4717,11457,1,1,0,LSM-A:,-143,-61,-25,-1144,-1145,30958,-4569,11628,1,1,0,LSM-G:,-0.4272,-0.0015,0.0040,-14,5,-43,14.0,14.5,EVENTS:,100.00,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,152,155
7/17/2021-10:28:16.377,LAUNCH,14.819,9970,9970,461,1030,111,111,0,0,ADXL:,345,888,-1123,-1233,-1365,66669,-4717,11379,1,1,0,LSM-A:,-143,-56,-28,-1143,-1145,30958,-4569,11557,1,1,0,LSM-G:,-0.4252,-0.0010,0.0037,-14,5,-53,13.9,14.5,EVENTS:,100.00,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,152,155
7/17/2021-10:28:16.442,LAUNCH,14.884,9975,9975,461,1030,111,111,0,0,ADXL:,147,197,-778,-1146,-1167,66669,-4717,11304,1,1,0,LSM-A:,-145,-45,3,-1140,-1147,30958,-4569,11482,1,1,0,LSM-G:,-0.4278,-0.0003,0.0030,-14,5,-64,13.8,14.5,EVENTS:,100.00,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,152,155
7/17/2021-10:28:16.544,LAUNCH,14.986,10039,10059,461,1030,111,111,0,0,ADXL:,246,-542,-1320,-1242,-1266,66669,-4717,11178,1,1,0,LSM-A:,-132,-47,-11,-1138,-1134,30958,-4569,11368,1,1,0,LSM-G:,-0.4279,0.0004,0.0024,-14,5,-82,13.8,14.5,EVENTS:,100.00,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,152,155
7/17/2021-10:28:16.600,LAUNCH,15.042,10039,10059,461,1030,111,111,0,0,ADXL:,394,-887,-285,-1031,-1414,66669,-4717,11121,1,1,0,LSM-A:,-132,-58,-5,-1137,-1134,30958,-4569,11303,1,1,0,LSM-G:,-0.4248,0.0020,0.0028,-14,5,89,13.8,14.5,EVENTS:,100.00,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,152,155
7/17/2021-10:28:16.707,LAUNCH,15.149,10095,10095,461,1030,111,111,0,0,ADXL:,542,197,-1024,-1066,-1562,66669,-4717,11007,1,1,0,LSM-A:,-135,-66,0,-1135,-1137,30958,-4569,11181,1,1,0,LSM-G:,-0.4258,0.0025,0.0040,-14,6,71,13.9,14.5,EVENTS:,100.00,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,152,155
7/17/2021-10:28:16.759,LAUNCH,15.201,10113,10113,441,1030,111,111,0,0,ADXL:,-148,148,-827,-1195,-872,66669,-4717,10945,1,1,0,LSM-A:,-130,-70,-25,-1131,-1132,30958,-4569,11124,1,1,0,LSM-G:,-0.4332,0.0024,0.0050,-14,6,62,14.0,14.5,EVENTS:,100.00,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,152,155
7/17/2021-10:28:16.812,LAUNCH,15.254,10159,10159,441,1030,111,111,0,0,ADXL:,197,-49,-580,-1341,-1217,66669,-4717,10871,1,1,0,LSM-A:,-131,-68,-12,-1130,-1133,30958,-4569,11064,1,1,0,LSM-G:,-0.4248,0.0025,0.0065,-14,6,53,14.1,14.5,EVENTS:,100.00,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,152,155
7/17/2021-10:28:16.869,LAUNCH,15.311,10172,10172,441,1030,111,111,0,0,ADXL:,640,-197,-1271,-1004,-1660,66669,-4717,10814,1,1,0,LSM-A:,-121,-71,-21,-1130,-1123,30958,-4569,10999,1,1,0,LSM-G:,-0.4206,0.0011,0.0072,-14,6,43,14.3,14.5,EVENTS:,100.00,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,152,155
7/17/2021-10:28:16.927,LAUNCH,15.369,10188,10191,441,1030,111,111,0,0,ADXL:,-789,49,-728,-798,-231,66669,-4717,10768,1,1,0,LSM-A:,-122,-55,-22,-1129,-1124,30958,-4569,10934,1,1,0,LSM-G:,-0.4181,-0.0005,0.0077,-14,6,33,14.4,14.5,EVENTS:,100.00,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,152,155
7/17/2021-10:28:16.987,LAUNCH,15.429,10202,10223,441,1030,111,111,0,0,ADXL:,986,-1430,-87,-1268,-2006,66669,-4717,10692,1,1,0,LSM-A:,-123,-65,-22,-1127,-1125,30958,-4569,10867,1,1,0,LSM-G:,-0.4144,-0.0026,0.0079,-15,6,23,14.6,14.6,EVENTS:,100.00,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,152,155
7/17/2021-10:28:17.046,LAUNCH,15.488,10217,10244,441,1030,111,111,0,0,ADXL:,542,0,-580,-1044,-1562,66669,-4717,10632,1,1,0,LSM-A:,-122,-49,-29,-1127,-1124,30958,-4569,10799,1,1,0,LSM-G:,-0.4089,-0.0042,0.0077,-15,6,14,14.7,14.7,EVENTS:,100.00,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,152,155
7/17/2021-10:28:17.107,LAUNCH,15.549,10280,10280,441,1030,111,111,0,0,ADXL:,-346,-444,-1616,-1077,-674,66669,-4717,10564,1,1,0,LSM-A:,-117,-49,-23,-1124,-1119,30958,-4569,10731,1,1,0,LSM-G:,-0.4064,-0.0047,0.0072,-15,6,4,14.9,14.9,EVENTS:,100.00,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,152,155
7/17/2021-10:28:17.168,LAUNCH,15.610,10272,10280,441,1030,111,111,0,0,ADXL:,1331,-690,-679,-1242,-2351,66669,-4717,10489,1,1,0,LSM-A:,-117,-47,-33,-1121,-1119,30958,-4569,10664,1,1,0,LSM-G:,-0.4045,-0.0066,0.0060,-15,6,-6,15.1,15.1,EVENTS:,100.00,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,152,155
7/17/2021-10:28:17.232,LAUNCH,15.674,10309,10338,420,1030,111,111,0,0,ADXL:,-395,0,-1320,-1096,-625,66669,-4717,10418,1,1,0,LSM-A:,-119,-42,-9,-1121,-1121,30958,-4569,10591,1,1,0,LSM-G:,-0.4029,-0.0064,0.0049,-15,7,-16,15.2,15.2,EVENTS:,100.00,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,152,155
